TAXID,SAMPLE,SEQUENCE_ID,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,COVERAGE_PCT,IDENTITY_PCT,DATABASE,ACCESSION,PRODUCT,RESISTANCE,NAME
316,S36,05d9d8c8-df68-4207-afae-623264df3359,1130,3149,-,pilJ,27-2049/2049,========/======,11-Sep,98.39,80.27,vfdb,NP_249102,(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,2f24ad6f-2506-4e31-a558-d6d8ae6cefe6,4364,4963,+,vfr,40-645/645,========/======,16-Aug,92.25,80.69,vfdb,NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,157ce865-2ee5-45ef-9289-c995eeee076d,522,1188,-,fliP,91-761/768,.=======/======,14-Sep,86.2,84.76,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,1c0c18e9-e29d-47e5-86a0-8927f0f5604d,3054,3421,-,cheY,1-375/375,========/======,13-Jul,97.33,82.54,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S9,bbef7c80-b915-40bf-9db1-9367a07b0d32,1763,2152,-,pilG,1-393/408,========/======,5-Apr,95.34,80.2,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,b2833657-dbe4-4283-a869-b493d07d5924,2458,3472,-,pilT,1-1033/1035,========/======,27/40,97,82.95,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,40742f08-83c1-4dd3-bbac-8ec77905bce2,718,1837,-,pilU,7-1145/1149,========/======,29/41,96.52,82.61,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,a7dcaa37-7609-427c-ae7b-53caeb2909ab,4858,5886,-,pilT,1-1033/1035,========/======,25/40,97.68,82.97,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,3b5844cc-5afe-48f9-91bb-1e771f60f957,1196,2204,+,fliG,1-1015/1017,========/======,15/24,98.33,82.42,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S25,a153e7e7-effc-4a73-a1df-761c9fdcf928,2201,2980,-,flgG,1-782/786,========/======,10-Jul,98.73,83.84,vfdb,NP_249773,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,b49658a3-2abe-4b31-bb14-b6cbf43ab72f,5918,6886,-,fliM,1-972/972,========/======,19-Aug,98.87,85.51,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S25,787890f8-42b4-40b5-87db-5be64b248ee6,1,1134,+,fliI,177-1306/1356,.=======/======,19/36,82.15,82.52,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S28,ad353f32-8a2e-4961-858a-da3ba5524d6c,11711,12087,-,pilG,1-377/408,========/=====.,6-Apr,91.67,83.42,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,1b5fa8ff-f521-4435-adc5-bf8dc3e3615a,2076,2533,+,fliN,26-474/474,========/======,15-Aug,94.09,80.04,vfdb,NP_250135,(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,de3fae3f-4500-4e2e-b580-f9d4f7480172,969,1980,+,fliG,1-1015/1017,========/======,15/17,98.82,84.34,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,f8beec84-63cc-4cb2-b3d5-35109ce7f417,587,1712,-,pilU,1-1145/1149,========/======,22/37,97.21,83.8,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,ddcdc935-262b-48b1-a048-05046e8f24ed,1175,1819,-,vfr,1-645/645,========/======,6-Apr,99.53,81.17,vfdb,NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S9,db63683c-fd03-4683-ac86-7667df37d166,2161,3303,+,pilU,1-1145/1149,========/======,17/24,98.52,85.73,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,e2935500-8d44-4ff3-869f-a092d90c4788,100478,100844,+,cheY,5-375/375,========/======,6-May,97.6,87.37,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,8deb11d1-ffad-4cda-9ca8-1c12466fbc50,3675,4315,-,flgH,55-696/696,.=======/======,7-May,91.67,81.86,vfdb,NP_249774,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,4f39638f-6609-44d8-88b9-d2e3e8ea2c74,115,1518,-,algA,1-1408/1446,========/======,13/22,96.47,81.37,vfdb,NP_252241,(algA) phosphomannose isomerase / guanosine 5'-diphospho-D-mannose pyrophosphorylase [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,97e6d309-2aab-44c9-840c-3ded0b563147,1768,2145,+,cheY,1-375/375,========/======,9-Jul,99.2,85.83,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S25,c3874586-4046-42e2-b81f-6153fe00ba61,8715,10213,+,rpoN,1-1493/1494,========/======,21/42,98.73,81.61,vfdb,NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,a56ed1f0-5f5e-4dc3-aa4c-49e4bfbf5be1,725,1095,-,cheY,1-375/375,========/======,4-Jan,98.93,86.67,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,8b8cf528-a333-43bb-a4c1-88f67c51e8e1,1,878,-,fliM,1-880/972,========/=====.,14-Sep,89.71,85.67,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,2b5305f8-35f5-4e09-b3c9-556a6425c446,1064,1421,-,pilZ,1-354/357,========/======,8-May,98.6,86.11,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,e51b3a05-b963-41dc-aeb0-3479616347b4,2053,2852,+,fleN,10-813/843,========/======,8-Apr,94.66,81.02,vfdb,NP_250145,(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,e6a67fe4-03e2-4db7-81ca-2efd2b10d65b,2721,3201,-,tssB,1-480/507,========/======,1-Jan,94.67,80.67,vfdb,NP_250348,(tssB) type VI secretion system contractile sheath small subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,652218d8-3104-4819-b7f2-2ba669b2c173,33,1340,-,pilR,7-1329/1338,========/======,24/43,96.71,80.03,vfdb,NP_253237,(pilR) two-component response regulator PilR [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,fd7f5a2f-db3d-4478-bf72-a3721ab84307,1697,2701,+,fliG,1-1015/1017,========/======,12-Jun,98.72,84.35,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,85aa27a4-49f7-42be-947e-c90d2c73e635,983,2098,-,algB,231-1350/1350,..======/======,8-May,82.52,80.21,vfdb,NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,a4fd75be-581b-46ae-93c3-083cbbd4c37d,830,2140,-,fliI,1-1298/1356,========/======,15/21,95.43,82.89,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S25,30dbbe40-ab02-43e2-ae32-ca45c90219bf,1957,3841,-,pilJ,146-2049/2049,========/======,23/37,91.56,83.8,vfdb,NP_249102,(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,318683ef-919e-4a57-8c8d-95909a28635e,285,744,+,fliN,26-474/474,========/======,15-Oct,94.3,81.17,vfdb,NP_250135,(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,fe20f2dd-7dac-444d-8fc4-4cee15963e2b,2264,3273,-,fliG,1-1015/1017,========/======,19/31,98.03,81.52,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,aa940288-5a9c-42b8-8afe-0c069c819606,6316,7164,-,rpoS,143-1002/1005,.=======/======,15-Oct,84.28,81.9,vfdb,NP_252312,(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,c8d4a288-1ffe-4b90-ad61-d17df644aba4,1842,2164,-,pilZ,22-347/357,========/======,17-Jun,88.52,82.88,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,4a7de3df-4d65-4894-afb6-6734b5050974,7467,7864,+,pilG,1-395/408,========/======,5-Mar,96.57,83.46,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,e2935500-8d44-4ff3-869f-a092d90c4788,108516,108969,+,PA1464,32-480/480,========/======,13-Sep,92.71,81.22,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,6cbc449d-d2f9-4a4f-b2a5-e3a65db93760,968,1340,+,cheY,2-375/375,========/======,19-Aug,97.07,84.07,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,ca899166-1e57-47c7-9406-faf876dd391a,2967,4270,-,fliI,1-1298/1356,========/======,24/40,94.47,81.53,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,ed228e38-1adf-4364-a138-bc4bc8c2ed48,7930,8296,-,pilH,1-366/366,========/======,5-Apr,99.45,82.11,vfdb,NP_249100,(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,0a2dd3df-d517-4105-b0bb-fd39ebb7d144,1037,1896,-,rpoS,143-1005/1005,.=======/======,11-Sep,85.17,82.7,vfdb,NP_252312,(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,dd35776a-6beb-4f17-8b49-56250c4a3c94,456,1404,+,fliM,2-971/972,========/======,Sep-33,97.02,83.71,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,8aa6dc2b-9b0a-4870-be2e-85fc6688dafb,581,1101,-,hcpA,1-519/519,========/======,10-Apr,99.23,80,vfdb,NP_250203,(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,eae04b0b-1b0f-4ead-b57a-5b73a1da4d2b,3083,4086,+,fliG,1-1015/1017,========/======,13-Jul,98.62,84.15,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,dbe59424-7049-40e2-a6a0-07b9fa42d0b0,4848,7704,+,MexK,16-2879/3078,========/======,15-Jun,92.69,81,card,AE004091.2:4119265-4116187,MexK is the inner membrane resistance-nodulation-cell division (RND) transporter in the MexJK multidrug efflux protein.,disinfecting_agents_and_antiseptics;macrolide;tetracycline,Stutzerimonas stutzeri
316,S15,ab71dfd9-f0e9-40e5-af4f-1092b810ff5f,1083,1804,-,algR,1-722/747,========/======,12-Jul,95.85,82.97,vfdb,NP_253948,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,b2833657-dbe4-4283-a869-b493d07d5924,1271,2396,-,pilU,1-1148/1149,========/======,26/44,97.04,81.97,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,00613adc-2dbe-42a8-9b11-660f599aa054,675,1042,-,cheY,1-375/375,========/======,11-Aug,97.6,85.15,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S9,328400da-dd5f-41f0-8a9d-823655cc43ae,1473,4579,+,MexF,1-3147/3189,========/======,69/136,95.92,81.19,card,AE004091.2:2810008-2813197,MexF is the multidrug inner membrane transporter of the MexEF-OprN complex. mexF corresponds to 2 loci in Pseudomonas aeruginosa PAO1 (gene name: mexF/mexB) and 4 loci in Pseudomonas aeruginosa LESB58 (gene name: mexD/mexB).,diaminopyrimidine;fluoroquinolone;phenicol,Stutzerimonas stutzeri
316,S28,ef237293-b29b-43ab-b4ba-5ad07864a97c,1188,1658,+,PA1464,16-480/480,========/======,12-Aug,96.25,81.44,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,e2935500-8d44-4ff3-869f-a092d90c4788,91661,92345,+,fliP,69-761/768,.=======/======,18-Dec,88.54,82.38,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,df6f4afe-ec12-470e-b2de-cb3f9990830c,5298,5745,+,PA1464,26-480/480,========/======,7-Feb,93.33,83.3,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,a221f73e-e05b-47e3-8ea0-37ba43cc13b7,486,1514,-,pilT,1-1033/1035,========/======,8-May,99.23,87.54,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,0f7b7175-1f53-4f98-9048-8c0d53e47159,1651,2492,+,motA,7-846/852,========/======,10-Sep,98.12,80.85,vfdb,NP_253641,(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,e2935500-8d44-4ff3-869f-a092d90c4788,95337,97447,+,flhA,1-2120/2124,========/======,42/61,98.16,80.57,vfdb,NP_250143,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S28,1f11c4ef-6ed9-4c79-bb41-ea8c68909114,650,1019,-,cheY,4-375/375,========/======,4-Apr,98.4,88.74,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S14,85e077df-754a-417c-a27b-2c1c1c23633b,821,1589,+,crc,1-774/780,========/======,17-Sep,97.82,80.9,vfdb,NP_254019,(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,624cd158-cc90-4ae2-87a7-8d0f56ac7b4b,11235,12081,-,motA,7-850/852,========/======,9-Apr,98.71,80.35,vfdb,NP_253641,(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,99ef4541-2984-4492-ac9a-8526eb3c869a,8568,9576,-,fliG,1-1016/1017,========/======,15-Nov,98.82,83.82,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,fefe3bbf-d759-46f6-a162-2d54eef00f45,14330,14618,-,YajC,49-339/339,..======/======,4-Apr,84.96,85.27,card,VAOQ01003483.1:0-339,YajC interacts with the AcrAB-TolC efflux pump in a way that in uncharacterized but is shown to grant increased fitness in the presence of linezolid rifampicin and vancomycin.,cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycopeptide;glycylcycline;oxazolidinone;penam;phenicol;rifamycin;tetracycline,Stutzerimonas stutzeri
316,S36,8e5d8e5d-2c4f-492e-b787-24ae4ae037da,1625,2861,-,fliI,82-1298/1356,========/======,15/40,89.01,81.31,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,1830f658-8236-4b2e-9578-33a97383a333,410,1054,-,vfr,1-642/645,========/======,3-Jan,99.53,81.08,vfdb,NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,52041454-2c2e-42b8-ba6a-2828fc9f72ed,2407,2798,-,xcpT,52-441/447,.=======/======,2-Feb,87.25,86.99,vfdb,NP_251791,(xcpT) general secretion pathway protein G [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,4a7de3df-4d65-4894-afb6-6734b5050974,7923,8284,+,pilH,1-366/366,========/======,10-Jun,98.09,80.49,vfdb,NP_249100,(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,b97d4c99-ec1a-4a12-9bc6-713dc847e288,10588,11014,-,flgC,3-426/441,========/======,9-Apr,95.46,81.86,vfdb,NP_249769,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,bd9e9652-d0fa-4e49-9eb9-edab8f8b926c,886,1251,+,pilH,1-366/366,========/======,10-Jul,98.63,81.67,vfdb,NP_249100,(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,bc88f366-72dc-40bf-81dc-7f43b5e15ec1,5362,5718,-,pilZ,1-355/357,========/======,8-May,98.6,84.72,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,2d9a61bf-3c5c-4ee4-8bc3-86d0d1d25a43,258,1017,-,crc,22-774/780,========/======,21-Aug,95.64,82.01,vfdb,NP_254019,(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S28,d34d513b-70b9-484b-a117-3506a2514ad9,1014,1617,-,vfr,40-645/645,========/======,6-Apr,93.33,81.41,vfdb,NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,2e154d2d-30b2-4455-be68-cbd4581f1398,4523,5696,+,tssK,1-1174/1332,========/=====.,2-Feb,88.06,80.6,vfdb,NP_250358,(tssK) type VI secretion system baseplate subunit TssK [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,fd7f5a2f-db3d-4478-bf72-a3721ab84307,3480,4780,+,fliI,1-1298/1356,========/======,11-Oct,95.43,83.22,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,7b1ab519-ab78-431b-9043-a2d968ff0021,364,1660,-,fliI,1-1298/1356,========/======,7-Jun,95.43,83.01,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,a6601b7c-73a3-4e9c-9fc6-5aa47b72f2c1,4897,5977,-,flgI,28-1106/1110,========/======,17/30,95.95,81.28,vfdb,NP_249775,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,2d421396-3c05-4eac-934e-373b4d694712,3407,4384,-,pilT,2-1004/1035,========/======,31/65,92.56,80.35,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,62de2cb1-c7fc-4c85-be13-06cb0291a444,9243,10237,-,pilT,1-1013/1035,========/======,17/32,95.46,85.69,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,ed228e38-1adf-4364-a138-bc4bc8c2ed48,8355,8746,-,pilG,1-393/408,========/======,3-Mar,95.83,83.5,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,7b1ab519-ab78-431b-9043-a2d968ff0021,2445,3454,-,fliG,1-1015/1017,========/======,9-May,99.12,84.86,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,1add085f-4089-4c45-bc6a-aaad9cada026,3885,4888,+,fliG,5-1014/1017,========/======,6-Mar,98.72,84.65,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,c934e1a1-7207-436e-aa9d-9b6e164445ea,1184,1573,-,flgC,58-439/441,.=======/======,10-Jul,86.39,80.56,vfdb,NP_249769,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,846ac86b-d1a7-449f-900f-caba4aec595b,300,692,-,pilG,1-395/408,========/======,8-May,95.59,83.67,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,1a0493a6-6bff-4003-81ad-0c27ff8ca830,13,714,-,fleN,10-713/843,========/====..,4-Feb,83.16,80.85,vfdb,NP_250145,(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,9b69a9f6-d698-4b04-ba60-498f979545c2,4233,4590,+,pilZ,1-355/357,========/======,5-Mar,99.16,86.07,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S15,ac44d67a-d7cb-4da6-9fdd-991d94b33dc2,1692,2368,+,fliP,91-761/768,.=======/======,15/22,86.33,82.77,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
316,S36,00613adc-2dbe-42a8-9b11-660f599aa054,1439,1800,+,cheY,5-372/375,========/======,6-Feb,96.53,86.96,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Stutzerimonas stutzeri
